"id","collection_id","embedding","document","cmetadata"
"04c03f16-0995-4b1a-8a6b-76a7918d698c","1d926ec3-afd9-40d2-9051-b3d426243de5","[0.010615531,0.047951736,-0.19101867,-0.022685383,0.08281939,-0.043862667,0.055463567,0.035543207,0.026732191,-0.01901667,0.0028497665,-0.010860766,0.022846656,0.002357558,0.06184589,0.009032469,-0.03429514,-0.03746389,-0.018674402,-0.018550918,0.010293868,-0.057772454,0.010571861,-0.019673333,0.06868429,0.07101699,0.033871066,-0.008413498,0.005214195,-0.000112003356,0.032841343,-0.009090335,-0.0015015098,0.016734384,-0.028145118,-0.05588056,0.02231204,-0.0001184012,0.011469165,-0.007055206,0.017216597,-0.025672326,0.017300997,-0.062433913,0.022717167,0.006792062,0.039853547,-0.0146466745,0.08000759,-0.10079675,-0.0072590783,-0.01392214,-0.00033393558,0.015564746,0.0794357,0.01611046,-0.06680563,0.01267137,-0.049665764,-0.06688007,0.1021605,0.079585105,0.013108737,0.07223695,0.031632166,-0.02746662,-0.013765984,0.0075319447,0.027438333,0.0053756284,0.049250305,0.0009469551,-0.023179213,-0.0003329148,-0.03854867,0.0061739963,-0.029546749,-0.038506683,-0.025426505,0.04330341,0.041132536,-0.033498127,0.08198795,-0.015310409,0.06952521,0.027980827,0.005131804,-0.035376977,-0.041992575,0.063949876,0.007732867,-0.014037735,0.018731693,0.029745072,-0.05827534,0.031855833,0.012137136,0.036702808,-0.030021701,-0.002309273,-0.031196646,-0.02876102,0.016685877,-0.0114784725,0.018684793,0.072834514,0.0012012873,0.03839233,0.0051374105,0.026264934,-0.02560599,0.024936777,-0.025451247,-0.010532864,0.025949288,-0.013061,0.07011416,-0.014811743,-0.015528256,0.02475585,0.01604798,-0.0020079762,0.0038217842,0.016937282,0.05347924,0.04522583,-0.051492155,-0.025953209,-0.00033729422,-0.017368196,0.0026825615,-0.040746752,-0.041593302,-0.0061971485,0.021798363,0.021122314,-0.06359571,-0.033541165,0.0053669526,0.006989607,0.019292945,0.033807833,-0.02001694,-0.024056157,0.018569872,-0.057912834,0.027163023,-0.030033294,-0.03925772,0.033539973,-0.04193381,-0.0012292644,-0.007921154,0.025630323,0.04308278,-0.068446726,-0.016139206,0.01907386,0.01929194,0.033275858,0.038075924,0.04489893,-0.060548715,0.025213467,-0.006844653,-0.044038936,0.004072028,0.058108263,0.050222334,0.02084443,-0.038797107,-0.043794326,-0.014994317,-0.019516306,0.03948986,-0.0080190245,0.069110595,-0.013137593,-0.001877609,0.012408253,0.031036148,-0.060960226,0.042947505,0.0045046792,-0.082175285,-0.0014972165,0.021431927,-0.023567427,-0.031818476,-0.06121248,0.033132274,0.034040913,-0.0717452,0.013997042,-0.043755535,-0.036944527,0.031980745,0.020967407,0.052469984,-0.0766457,-0.030196134,-0.007833451,0.015179127,0.022117136,-0.022431264,0.036130566,0.008036243,0.01467033,0.025102649,0.013276483,0.086905755,-0.040194232,0.02735527,-0.043044087,0.03586636,-0.013701459,0.02061512,-0.06501852,-0.0034746132,0.015498479,0.040888548,-0.04466468,0.014246221,0.02621655,-0.005992598,-0.008168961,-0.042963784,-0.0019739445,0.012743759,-0.027019823,-0.018532263,-0.07957621,0.06798376,-0.0007778967,0.016951706,0.037368607,-0.025223773,0.035816148,0.012115985,0.060593653,0.009638871,0.04993411,-0.036592565,-0.024942268,-0.027835328,0.014801322,-0.022840327,-0.03602701,-0.009759771,0.02791732,0.044646773,-0.012777975,0.037119787,-0.02226202,0.03540943,-0.044794146,-0.039272286,-0.0055060466,-0.011519739,0.0033045302,-0.005264081,-0.02973122,0.03394346,-0.010405944,-0.013016952,-0.0021438443,-0.060393285,-0.021344727,0.009623963,-0.0002685509,0.05078714,0.034217387,-0.041169867,0.10683822,0.011138256,-0.022170346,0.012827627,0.005049509,-0.024824273,0.032734107,-0.04063149,-0.04333209,-0.027455144,0.029504903,-0.019290553,0.036311734,0.0065685604,0.024789285,0.023996672,0.021832941,0.062299706,-0.020090649,-0.017597584,0.025660457,-0.03815869,-0.015835786,0.037690323,-0.037355073,-0.0008816004,-0.036425114,0.01039204,0.054365665,0.020974286,0.014397877,-0.016396001,-0.016739555,-0.0033892032,0.024913328,0.0031274853,-0.023606826,-0.04034932,-0.043477885,-0.06555379,0.014657896,-0.016499527,0.02936462,0.015701853,-0.022046592,0.037277676,-0.010278877,0.007779671,-0.05302569,0.009625855,-0.019882059,-0.0007897823,0.04775959,0.0023973798,0.010434642,0.012046223,-0.013732813,-0.003830546,-0.0028947357,0.056475464,-0.040676728,-0.07127207,0.019777494,-0.0127769485,0.01252079,0.0133022405,0.0058578397,0.053052597,-0.003580264,-0.038114972,-0.02106525,-0.05859205,-0.0038870522,-0.047892675,-0.008552797,0.053575415,0.046631195,-0.020458957,-0.043175966,-0.011112068,-0.03551709,0.0035452987,-0.009700863,0.010353765,0.061781984,-0.01816157,-0.001515261,-0.000711075,0.005939944,0.035624914,0.019583689,-0.017455438,0.044124406,0.046256226,0.0019795138,-0.029272517,0.049597453,0.012149743,-0.036414377,-0.044534344,0.01256856,-0.030547326,0.020287208,-0.085706115,-0.048311364,0.019267384,0.021946251,0.026315184,-0.044872984,-0.00312133,0.00556757,0.0063813073,0.003739766,0.027597347,-0.037953764,0.01730709,0.033873532,-0.03574832,-0.02646869,-0.0386968,-0.026838753,0.008891794,0.012304344,0.007053119,0.009700669,0.049314205,0.059914105,-0.028413974,-0.028643873,-4.9480775e-05,0.040458247,-0.011390428,-0.0067085978,-0.0023177688,-0.016431477,0.03191509,-0.025897108,0.049198046,0.024865907,-0.040172976,-0.05639122,0.055650495,0.011339477,0.05595246,-0.019983124,-0.017042615,0.006714926,0.008616538,0.006645574,-0.007191958,0.02976431,0.03986957,0.057828162,0.018138113,0.008224305,-0.0014350238,-0.059340682,-0.013267586,-0.00066550536,0.024986599,-0.040934175,-0.040845565,-0.01841023,0.054337703,0.06663753,-0.022668453,0.0135306055,0.024037508,-0.026931344,-0.05725252,-0.05636048,-0.018364096,0.08567844,0.064954214,-0.029237002,-0.024805093,0.04661581,0.031437498,-0.017411336,0.053489264,-0.0021511337,0.089647435,-0.003701737,-0.027249282,0.003166685,0.01949898,-0.00031989027,-0.0055908025,-0.0026750402,-0.052221403,0.015474624,-0.00094663736,0.012477536,0.02727462,-0.0049140975,0.051485594,0.081246324,-0.0408529,-0.013751503,0.0380216,-0.03889328,0.029025054,-0.016949942,0.04004934,0.015774352,0.039705034,0.07508563,0.0086660255,-0.016967056,-0.021879788,-0.05235103,-0.030998068,0.040837284,0.035913907,-0.030210728,-0.00393579,-0.018396525,-0.017659064,0.055370238,-0.0074907984,-0.012373539,0.0036345483,0.008987682,-0.055201814,0.025733752,0.0047101523,0.011840254,0.07788828,0.030687794,-0.039718043,0.041742206,0.0058980617,-0.012752812,0.052448932,-0.032110915,-0.018087735,-0.009581612,-0.043674964,0.016757747,-0.004466138,0.02226584,0.0047464124,-0.063710086,0.016742224,0.0009374927,-0.08224062,-0.014029354,-0.020971945,-0.044474702,0.010285111,-0.038839687,-0.056404803,0.039842,0.025095232,0.006373268,0.07180537,0.023159923,0.012632109,0.054002173,-0.05639709,-0.08087929,-0.0053778524,0.022865446,-0.018846145,0.022309434,0.063761756,0.021736594,-0.022826592,-0.015512053,-0.017645817,0.004827259,0.011308116,-0.049142305,-0.056695703,0.061385334,0.0042987266,-0.073174335,0.06452822,-0.058493175,0.018742858,-0.0026946156,0.06814935,-0.01405971,0.030042369,-0.0030223788,-0.048635196,-0.026584405,0.053895433,0.038236216,0.07183952,0.00458315,0.010364148,-0.071513325,0.008282221,0.015211755,0.00012739521,0.071475744,-0.02125316,-0.023437595,0.012121547,-0.003909973,0.033773985,0.01083462,0.014875844,-0.016076328,-0.060241435,-0.037190426,0.016416624,-0.03734532,0.034415983,0.03338605,-0.034557875,-0.008613139,-0.061956707,-0.07695331,0.010110334,-0.05472516,-0.028361749,0.05699528,0.0145534985,0.0016942066,-0.010322975,0.041273315,-0.059929255,-0.055230193,-0.0072866697,-0.031486273,-0.014704542,0.021406721,0.021386605,-0.013069981,-0.0130416425,0.04992176,-0.012416586,-0.030053679,-0.013997217,-0.064813256,0.024448965,-0.012374874,-0.024243554,-0.0011829744,0.016929153,0.015615166,0.02426195,0.0011515107,-0.0068967445,-0.025162835,-0.031438813,-0.02790087,0.04068733,-0.010333265,0.0036444585,-0.025140353,-0.014059903,-0.055236284,-0.032623358,0.041890446,-0.029266523,0.018141324,-0.048198085,-0.052172776,-0.060031723,0.02020431,-0.011692278,-0.050540872,0.0018051319,0.036672655,0.090304926,-0.021811545,-0.016866414,0.026736142,0.03718313,-0.028293386,0.016937414,-0.004835214,0.067471914,-0.0031789616,0.027853683,0.06065377,0.015504337,-0.02404145,0.0155398715,-0.014414117,0.040107466,-0.06392006,-0.06050081,-0.053234912,-0.017772393,0.030317396,0.010627491,0.01746941,-0.018301167,-0.013788813,0.010974428,0.03635325,-0.1082415,-0.040269002,-0.014785619,0.05360872,-0.019587373,-0.043818798,0.010568381,0.022874212,0.039178114,0.03391942,0.03666309,-0.009563115,-0.003185823,0.0111811515,0.03029151,-0.036442537,0.025151951,-0.027846785,0.02951762,-0.027542502,0.013353956,-0.035452824,-0.033269037,-0.0300928,-0.00023177432,-0.0074525713,0.002014337,0.03838147,-0.025673399,-0.043716438,-0.031483807,0.018815592,-0.058976635,-0.009661461,0.011820036,0.045275033,-0.01937198,0.004703834,-0.0038577577,-0.010835691,-0.017502842,-0.026140204,-0.02851645,-0.04642684,-0.02110066,0.044610843,0.01395989,0.05197563,0.01903198,-0.03202819,-0.008254325,0.041902233,0.058494724,-0.008386883,-0.056420006,-0.022867108,-0.030219847,0.030320479,0.05192071,-0.06952177,0.030691102,-0.007907914,-0.0024708689,-0.0087952735,-0.041063156,0.035658903,0.011007705,-0.0120851975,-0.0031084996,-0.013582454,-0.051948965,-0.022524169,-0.062210944,0.011454538,-0.043261096,0.04450619,-0.0032202478,0.009210443,0.01102375,0.019739116,0.0060023037,0.009663595,0.037965503,0.015191958,-0.031303126,0.009474372,0.0030533152,0.041420314,0.01591454,0.012187353,0.07393225,0.06385155,0.04242013,-0.035643216,0.052897654,-0.048763722,0.019943606,-0.060849153,-0.020302244,-0.036130678]","Overview of Amazon Web Services AWS Whitepaper
Customer enablement
AWS Managed Services
AWS Managed Services provides ongoing management of your AWS infrastructure so you can 
focus on your applications. By implementing best practices to maintain your infrastructure, AWS 
Managed Services helps to reduce your operational overhead and risk. AWS Managed Services 
automates common activities such as change requests, monitoring, patch management, 
security, and backup services, and provides full lifecycle services to provision, run, and support 
your infrastructure. Our rigor and controls help to enforce your corporate and security 
infrastructure policies, and enables you to develop solutions and applications using your 
preferred development approach. AWS Managed Services improves agility, reduces cost, 
and unburdens you from infrastructure operations so that you can direct resources toward 
diﬀerentiating your business.
AWS re:Post Private
AWS re:Post Private is a private version of AWS re:Post for enterprises with Enterprise 
Support or Enterprise On-Ramp Support plans. It provides access to knowledge and experts 
to accelerate cloud adoption and increase developer productivity. With your organization-
speciﬁc re:Post Private, you can build an organization-speciﬁc developer community that 
drives eﬃciencies at scale and provides access to valuable knowledge resources. re:Post Private 
centralizes trusted AWS technical content and oﬀers private discussion forums to improve 
how your teams collaborate internally and with AWS to remove technical obstacles, accelerate 
innovation, and scale more eﬃciently in the cloud.
Containers
AWS oﬀers services that give you a secure place to store and manage your container images, 
orchestration that manages when and where your containers run, and ﬂexible compute engines to 
Customer enablement 43","{""page"": 52, ""title"": ""Overview of Amazon Web Services - AWS Whitepaper"", ""author"": ""AWS"", ""source"": ""knowledge-base-documents/aws-overview.pdf"", ""creator"": ""ZonBook XSL Stylesheets with Apache FOP"", ""keywords"": ""AWS, Overview, AWS Overview, cloud computing types, PaaS, SaaS, IaaS, AWS, AWS services, AWS Cloud, AWS Cloud services, cloud services, cloud computing services, accessing AWS services, Blockchain, business applications, Costs, Compute, customer enablement, Containers, Database, developer tools, EUC, mobile, game tech, IoT, ml, machine learning, management, governance, media, migration, transfer, networking, content delivery, quantum, robotics, satellite, security, identity, compliance, storage, next steps, resources, document history"", ""producer"": ""Apache FOP Version 2.6"", ""page_label"": ""43"", ""total_pages"": 164, ""creationdate"": ""2025-07-04T18:21:21+00:00""}"
"07add9c3-e83b-411d-a7f8-96955397ccf7","1d926ec3-afd9-40d2-9051-b3d426243de5","[-0.021535112,0.0759103,-0.17102814,-0.059934016,0.05669573,-0.07888919,0.0037171564,0.013092736,-0.015113635,-0.029367933,-0.06495197,-0.0016537639,0.00652077,-0.0073067453,0.017368153,-0.014252725,-0.033763178,0.016544575,-0.0036481174,-0.01739319,-0.065395996,-0.04705864,-0.018421452,-0.051577102,0.060349394,0.028504353,0.013916049,0.025796406,-3.490787e-05,-0.0045125005,0.07445364,-0.11975483,-0.023158163,-0.040960673,-0.03692087,-0.045668997,-0.023051167,-0.048762422,-0.008395296,0.029618407,0.03365734,-0.022424458,-0.007262119,-0.027199363,0.00805743,0.047461264,0.0022814525,-0.014309622,0.06926948,-0.08906521,0.011439741,0.027604308,-0.074940294,0.01583023,0.08711879,-0.0005885371,0.010253183,0.04297103,-0.039124437,-0.031442042,0.100397535,0.019802207,0.012637071,0.07372574,0.08719692,-0.005641058,-0.020749895,0.07419189,0.02729542,-0.0023935298,0.04308085,-0.0010117888,-0.010265395,-0.014563974,0.033636596,0.005669651,0.016446542,-0.022528885,0.0011723705,0.030443223,0.00078469096,-0.011965162,0.067138225,-0.025392298,0.031046411,-0.0019000645,-0.005602521,-0.010553339,0.01097742,0.08351525,-0.039870504,-0.036224138,0.04170369,-0.005957063,-0.112694025,0.04604619,0.023207288,0.06979902,-0.045595486,-0.02651098,-0.002234933,-0.022832634,0.0365001,0.017834697,-0.008211494,0.07180293,-0.034308117,0.052781597,-0.046419825,0.043309372,-0.04534455,-0.0023208002,0.007086827,-0.00072947907,0.020900248,-0.01616207,0.064826846,-0.008489488,0.00010040794,0.03586797,-0.01209643,-0.028150609,-0.007806704,0.031405758,0.024595693,0.060531914,-0.061488923,-0.008765795,0.0058180667,0.017160563,-0.02034138,-0.03791877,-0.060501058,0.00943951,0.023097925,0.022545727,-0.048128165,-0.043743763,0.03617955,0.02959443,0.015875218,0.021409111,-0.0049570506,-0.025277017,-0.0042454214,-0.07272653,0.025120482,-0.030683737,-0.054443587,0.036588054,0.00020173138,0.009322915,-0.018089194,0.050939992,0.05277091,-0.05541203,0.012382574,0.011632806,0.056654993,0.038353167,-0.016592816,-0.00555677,-0.076695755,0.022581166,-0.0056493594,-0.058539573,0.020931467,0.06883139,0.03800492,0.03803378,-0.06563064,-0.019381568,-0.039136644,0.046454795,0.05041019,-0.024435796,0.031123525,-0.013701823,0.005511245,-0.070398524,0.017103184,-0.045519065,0.01845888,-0.007975889,-0.055515233,0.033409078,0.034083597,-0.03823777,-0.036893293,-0.039442692,0.006383748,-0.00026665782,-0.03639874,-0.0065770554,-0.02598745,-0.008381552,0.06137422,-0.0045759464,0.02402061,-0.036395386,-0.04105309,-0.021226423,-0.009888216,0.02362032,-0.032416735,0.05678714,-0.009020863,0.0024216436,0.007550774,0.008488665,0.06287502,-0.020833831,0.016175028,0.032110967,0.031149482,-0.013324017,0.036499307,-0.044256367,-0.029377429,-0.00045701332,0.044587053,-0.019925077,0.015916632,-0.028432757,0.05085973,-0.0348436,0.010822956,-0.026656099,0.0023309572,-0.0006493929,-0.034626234,-0.06892198,0.032820992,0.022025144,-0.023459649,0.023482833,0.009319259,0.059991863,0.0033129,0.021281669,0.019485964,0.02937077,-0.015133398,-0.006909993,-0.063602395,-0.0031727317,-0.029136155,-0.023651661,0.037917327,0.026045825,0.03265912,-0.0071227127,0.031252604,-0.01051473,0.06205084,-0.03745719,0.0085895015,-0.029310305,0.000688781,-0.050961316,0.017491328,-0.0059040277,0.03662786,-0.058476813,-0.0058425437,0.008342979,-0.056319393,0.055300836,-0.023531377,0.054343153,0.047758467,0.024882708,-0.03165816,0.07695363,0.022412406,0.036414113,0.030279271,0.004441881,-0.031809196,0.033311263,-0.026874246,-0.040495068,-0.0088622505,0.0075989338,-0.022210578,0.01592413,-0.00492487,0.024779474,0.013028849,0.05767276,0.053859312,-0.018440425,-0.0428783,0.045137458,-0.0013311488,0.0036701665,0.049776245,0.0046292786,-0.029447135,-0.018175483,0.013012096,0.010182215,0.058872532,0.028311275,0.010676042,0.019863643,-0.022883937,0.017627774,-0.019997986,-0.009559384,-0.020886842,-0.06071263,-0.006008665,0.013258494,0.00010653486,0.027738705,0.062454388,0.0016910328,-0.0021892774,0.009292493,-0.020567141,-0.025385985,-0.024990097,-0.07464606,0.008021881,0.057003926,-0.0386493,0.03820723,0.0079141995,-0.0042117103,-0.010957464,0.0052935146,0.011520479,-0.052976575,-0.056795966,0.026239278,-0.035264425,0.021990703,-4.7843587e-05,0.04641325,0.0007706152,-0.017342221,0.017599024,-0.036519803,-0.050471567,-0.0047763577,-0.02847585,-0.0067285355,0.044326976,0.017211953,-0.03240176,0.030320626,-0.0048458492,0.015336719,-0.023309192,-0.0040475023,-0.011927878,0.02721678,-0.003423588,0.013252389,0.04365392,0.015244812,0.019694632,-0.0012657825,-0.01985686,0.025089411,0.027014993,0.0020755355,0.025297645,0.0264605,-0.0032968286,0.0074532763,-0.0073182094,0.05078086,0.010450866,-0.015748298,-0.12588859,-0.025722157,-0.013550969,0.042395253,0.05103065,-0.04224498,-0.001802994,0.010495892,0.02045706,-0.019894574,-0.0042833444,-0.01890147,0.011633083,0.047160298,-0.009341597,-0.046072885,-0.039477658,-0.04000055,0.013029482,0.0034920522,0.021904165,0.014796382,0.0043840515,-0.0057332306,-0.034573715,-0.03752926,0.014821826,-0.032627847,-0.0044647083,0.03258932,-0.059943724,-0.00799087,0.063593745,0.016530171,0.042886265,-0.0019644257,-0.011368652,-0.06074711,0.0072671594,0.016905315,0.019259542,-0.025901724,0.0311238,-0.035992432,0.034942057,0.022652617,0.055709213,0.03497121,0.03836278,0.03549876,0.04815483,0.06302986,-0.004987594,-0.056352485,0.0164133,0.015638638,0.034248192,0.015885461,-0.016455375,-0.018901577,0.044482987,-0.014292885,-0.0007813032,-0.0015762731,0.062784776,-0.03282873,-0.04423612,-0.045950323,-0.026736723,0.09702445,0.018073414,-0.007821334,-0.02627771,0.0011383463,0.024750268,-0.0008469075,0.015878186,-0.040416554,0.10741591,-0.02049827,-0.02014775,0.016885571,0.03743783,0.0013886595,-0.03488432,0.0718482,-0.06940198,0.001653164,0.023795687,-0.009034596,0.007859805,-0.017421452,0.04993009,0.07439003,-0.031585827,0.012728671,-0.002901062,-0.03779122,0.025016928,0.032685485,-0.022723941,0.027919106,-0.014235925,0.048162322,0.016558763,-0.01866782,-0.050210975,-0.022122806,-0.023724847,0.048328362,0.0044087893,-0.025157131,0.01923115,0.01035484,0.0100334305,-0.012277388,0.046220373,0.06472843,0.019921158,-0.04316604,-0.021601366,-0.008948989,-0.023982335,0.022207748,0.06825656,0.03083893,-0.027214728,-0.007321955,0.038195103,-0.0020123215,0.04222916,-0.016181227,-0.057656776,-0.043255616,-0.025040666,-0.0011718628,-0.011054122,-0.015306875,0.045739688,-0.035663992,0.024896082,-0.0070703058,-0.0048372815,0.03951725,-0.00984635,-0.012034623,0.044474907,-0.0136689255,-0.10933174,0.0022870093,0.003992401,-0.02229719,0.054907914,-0.038289923,-0.009699772,0.019209573,-0.031670358,-0.0365695,-0.020336071,-0.025507236,-0.061542384,0.025023654,0.02516343,0.047896914,-0.02472379,-0.036358636,0.015530878,0.057676215,0.010703101,-0.049422104,-0.043485582,0.016933639,-0.021159166,-0.02655007,0.01848881,-0.036261287,0.0044646463,0.018861068,0.029033227,-0.11437302,0.005373065,0.020931846,-0.037945483,-0.000841475,0.05100299,0.037113752,0.028410655,0.019534929,0.023337916,-0.03371664,0.024411427,-0.00614379,-0.0038096444,0.027877238,-0.013565353,-0.086157724,-0.006628102,-0.042451367,0.016514938,0.012920838,-0.010935288,-0.043533176,-0.03844586,-0.046397474,-0.025422279,-0.044400606,0.038384825,0.03454177,-0.0019212773,0.037231635,-0.032478377,-0.06481731,-0.0149415815,-0.07579384,-0.015817383,0.043624565,0.031543702,-0.03165776,-0.0017986663,0.03756088,-0.020482123,-0.024772247,-0.04269352,0.011866485,0.012737029,0.027352631,0.02231374,-0.041721057,-0.012699527,0.047026873,0.022107704,0.012805921,-0.036510885,-0.024817023,0.057257656,0.017289588,-0.027996238,-0.0131297,0.038093533,-0.030163048,0.04894403,-0.0444949,0.01741327,-0.018506715,-0.029170051,-0.058468595,0.0341058,-0.026062122,0.06401028,-0.00516539,-0.06013023,-0.053797647,0.010724164,0.03424749,-0.016478948,0.004453513,-0.04383816,-0.041067023,-0.06078345,0.004582491,-0.018038992,-0.026369097,0.005385736,0.015336172,0.0958285,0.0003653238,0.030683964,0.032763936,0.08114324,-0.048808508,0.004813997,0.033061225,0.08344619,-0.015760906,0.062059533,0.0630531,-0.013668228,0.026897999,-0.01813297,-0.03461385,-0.018509718,-0.05339053,-0.035233926,-0.037691012,-0.01550771,0.005508212,-0.008409646,-0.017873228,-0.018942844,0.0010666308,0.015499978,-0.022516668,-0.06915858,-0.06766451,0.018320631,0.017659081,-0.007691081,-0.0038056665,-0.034938,-0.014614533,0.06059499,0.036934424,-0.007925371,-0.00405609,-0.032845117,-0.008218502,0.013285601,-0.0021828727,0.03665767,-0.00744349,0.023595378,-0.010810055,-0.047134824,-0.022842972,0.0030496172,-0.07066747,0.0075196098,0.012592814,-0.011538918,0.06890253,0.019583452,-0.046252113,-0.06694952,-0.0020308432,-0.026152905,0.02019642,0.006659502,0.05441057,0.022330929,-0.004702988,-0.009382546,0.05911627,-0.01566969,-0.0060991817,-0.006824822,0.0019332243,-0.00024788425,0.04930177,0.006139411,0.010427279,0.014011388,-0.039156374,0.006218315,0.031512637,0.058718797,-0.014567513,-0.050582577,0.009384815,-0.027340807,0.0011927822,0.0439626,-0.0605003,0.0027004117,0.0034147226,-0.0066002496,0.011820876,-0.025409602,-0.0007515398,-0.009072799,0.0150514245,0.009428027,-0.012161162,-0.028476425,-0.012029107,-0.04846436,0.007303861,-0.022078631,0.05400568,0.00016329078,-0.007363874,-0.036426913,0.031030122,0.04843728,-0.029154213,0.028772753,-0.011318602,0.00992844,0.0053646406,-0.02101402,0.012208969,0.016292987,0.040303238,0.08407493,0.060179964,0.020668356,-0.051726427,0.028002223,0.009234152,-0.007974763,-0.028000642,-0.04646511,-0.035959814]","Overview of Amazon Web Services AWS Whitepaper
protocols, such as NFS, SMB and iSCSI. The gateway connects to AWS storage services, such as 
Amazon S3, S3 Glacier, and Amazon EBS, and Amazon FSx for Windows File Server, providing 
storage for ﬁles, volumes, and virtual tapes in AWS. The service includes a highly-optimized data 
transfer mechanism, with bandwidth management, automated network resilience, and eﬃcient 
data transfer, along with a local cache for low-latency on-premises access to your most active data.
AWS Storage Gateway 144","{""page"": 153, ""title"": ""Overview of Amazon Web Services - AWS Whitepaper"", ""author"": ""AWS"", ""source"": ""knowledge-base-documents/aws-overview.pdf"", ""creator"": ""ZonBook XSL Stylesheets with Apache FOP"", ""keywords"": ""AWS, Overview, AWS Overview, cloud computing types, PaaS, SaaS, IaaS, AWS, AWS services, AWS Cloud, AWS Cloud services, cloud services, cloud computing services, accessing AWS services, Blockchain, business applications, Costs, Compute, customer enablement, Containers, Database, developer tools, EUC, mobile, game tech, IoT, ml, machine learning, management, governance, media, migration, transfer, networking, content delivery, quantum, robotics, satellite, security, identity, compliance, storage, next steps, resources, document history"", ""producer"": ""Apache FOP Version 2.6"", ""page_label"": ""144"", ""total_pages"": 164, ""creationdate"": ""2025-07-04T18:21:21+00:00""}"
